post_title,listing_category,_address,_phone,_whatsapp,_email,_website,_instagram,_facebook,_thumbnail_id,_gallery,_geolocation_lat,_geolocation_long,post_content
AUKAN EXPEDICIONES - Excursiones Locales y Turismo Emisivo.,Agencias de Viaje,Avda. El Libertador 20 piso 3 of. 10 – Ciudad,,,,http://www.aukanexpediciones.com/,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/02/aukan.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/02/aukan.jpg,-34.616407800753,-68.330178506826,AUKAN EXPEDICIONES - Excursiones Locales y Turismo Emisivo. en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/02/24/aukan-expediciones/
Cabañas Cangallo - Ciudad,Cabañas,Cangallo 1428- Ciudad,5492604582250,5492604582250,,https://www.cabanascangallo.com/?fbclid=PAZXh0bgNhZW0CMTEAAafc-XQ70qYCDCCwIE0h1mAHYTmVL9GtM8Euv9XGCChGatQ-zA7rUeAvVR1WXA_aem_ufgDL554yRPdLMV20fQwJw,https://www.instagram.com/cabanascangallo.sanrafael/?hl=es,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/cangallo-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/cangallo-cabanas.jpg,-34.641018,-68.3578233,Cabañas Cangallo - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-cangallo-ciudad/
Cabañas Malbec – Las Paredes,Cabañas,Jensen 115  – Las Paredes,5492604623691,5492604623691,,,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/malbec-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/malbec-cabanas.jpg,-34.6017542,-68.4178477,Cabañas Malbec – Las Paredes en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-malbec-las-paredes/
Cabañas La Viñuela – Ciudad,Cabañas,Santiago Grain 3030 – Loteo Viñuela  Altura de Dean Funes y Los Filtros  –,5492604534006,5492604534006,,http://www.lavinuela.com.ar/,,https://www.facebook.com/lavinuela/,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/CABANAS-LA-VINUELA.jpeg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/CABANAS-LA-VINUELA.jpeg,-34.6296685164,-68.383485064089,Cabañas La Viñuela – Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-la-vinuela-ciudad/
Cabañas Lo De Luis – Las Paredes,Cabañas,Ruta Nacional 143 km 7.5 – Las Paredes,5492604330502,5492604330502,,,https://www.instagram.com/cabanaslodeluis/?hl=es,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/lo-de-luis-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/lo-de-luis-cabanas.jpg,-34.5259795,-68.4747678,Cabañas Lo De Luis – Las Paredes en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-lo-de-luis-las-paredes/
Cabañas La Vita E Bella – Las Paredes,Cabañas,Las Vírgenes 1390  – Las Paredes,5492604620272,5492604620272,,http://www.lavitaebella.com.ar/,https://www.instagram.com/lavitaebellacabanas/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/CABANAS-LA-VITA-E-BELLA.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/CABANAS-LA-VITA-E-BELLA.png,-34.5990052,-68.3511077,Cabañas La Vita E Bella – Las Paredes en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-la-vita-e-bella-las-paredes/
Cabañas Calderón II – 2 Estrellas – Las Paredes,Cabañas,El Toledano Norte 255 – Las Paredes,5492604351626,5492604351626,,http://www.cabanascalderon.com.ar/,https://www.instagram.com/cabanascalderon/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/calderon-II-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/calderon-II-cabanas.jpg,-34.56411,-68.46156,Cabañas Calderón II – 2 Estrellas – Las Paredes en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-calderon-ii-2-estrellas-las-paredes/
Cabañas Calderón – Las Paredes,Cabañas,Avenida  Hipólito  Yrigoyen 2480 – Las Paredes,5492604351626,5492604351626,,http://www.cabanascalderon.com.ar/,https://www.instagram.com/cabanascalderon/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/calderon-II-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/calderon-II-cabanas.jpg,-34.5910753,-68.4038708,Cabañas Calderón – Las Paredes en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-calderon-las-paredes/
Cabañas Finca Silvestre – Las Paredes,Cabañas,https   wa.me 5492604532314,5492604532314,5492604532314,,http://www.fincasilvestre.com.ar/,https://www.instagram.com/fincasilvestre/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/finca-silvestre-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/finca-silvestre-cabanas.jpg,-34.611168,-68.337523,Cabañas Finca Silvestre – Las Paredes en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-finca-silvestre-las-paredes/
Cabañas El Eden – Las Paredes,Cabañas,El Toledano Sur 500 – Las Paredes,5492604597072,5492604597072,,http://www.eledensanrafael.com.ar/,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/el-eden-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/el-eden-cabanas.jpg,-34.56411,-68.46156,Cabañas El Eden – Las Paredes en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-el-eden-las-paredes/
Cabañas Saint Bernard – Cuadro Nacional,Cabañas,Avenida  Alberdi 6500 – Cuadro Nacional,5492604682657,5492604682657,,,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/saint-bernard-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/saint-bernard-cabanas.jpg,-34.6461057,-68.2672073,Cabañas Saint Bernard – Cuadro Nacional en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-saint-bernard-cuadro-nacional/
Cabañas San José – 1 Estrella – Cuadro Nacional,Cabañas,Los Ranqueles 120 – Cuadro Nacional,5492604805927,5492604805927,,http://www.complejosanrafael.com.ar/,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/san-jose-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/san-jose-cabanas.jpg,-34.6271314,-68.2835255,Cabañas San José – 1 Estrella – Cuadro Nacional en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-san-jose-1-estrella-cuadro-nacional/
Cabañas Aldo – Las Paredes,Cabañas,El Toledano 3195 – Las Paredes,5492604589050,5492604589050,,,https://www.instagram.com/cabaldo.sanrafael/,https://www.facebook.com/cabanasaldosanrafael/,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/aldo-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/aldo-cabanas.jpg,-34.6217438,-68.3916232,Cabañas Aldo – Las Paredes en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-aldo-las-paredes/
Cabañas Bosque Divino – 4 Estrellas – Valle Grande,Cabañas,"Ruta Prov. 173, km 36 – Valle Grande",5492604581603,5492604581603,,http://www.bosquedivino.com.ar/,https://www.instagram.com/bosquedivino1/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/bosque-divino-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/bosque-divino-cabanas.jpg,-34.8240884,-68.5097862,Cabañas Bosque Divino – 4 Estrellas – Valle Grande en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-bosque-divino-4-estrellas-valle-grande/
Cabañas Balcón Del Atuel – Valle Grande,Cabañas,"Ruta Prov. 173, km 18 – Valle Grande",0260154679932,0260154679932,,http://www.balcondelatuel.com.ar/,https://www.instagram.com/balcondelatuel/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/balcon-del-atuel-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/balcon-del-atuel-cabanas.jpg,-34.878395637998,-68.556080996361,Cabañas Balcón Del Atuel – Valle Grande en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-balcon-del-atuel-valle-grande/
Cabañas Ayum Elun Aldea de Río – Valle Grande,Cabañas,"Ruta Prov. 173 km 20,5 – Valle Grande",0260154538866,0260154538866,,http://www.ayumelun.com/,https://www.instagram.com/ayumelun.aldeaderio/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/ayum-elun.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/ayum-elun.jpg,-34.878395637998,-68.556080996361,Cabañas Ayum Elun Aldea de Río – Valle Grande en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-ayum-elun-aldea-de-rio-valle-grande/
Cabañas Buena Vista – Valle Grande,Cabañas,Ruta Prov. 173 km 18 – Valle Grande,02601545464844248671,02601545464844248671,,http://www.buenavistadelvalle.com.ar/,https://www.instagram.com/buenavista.vallegrande/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/buena-vista-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/buena-vista-cabanas.jpg,-34.878395637998,-68.556080996361,Cabañas Buena Vista – Valle Grande en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-buena-vista-valle-grande/
Cabañas Aoni Kenk- Rama Caída,Cabañas,Quiroga 400 Rama Caída,0260154611611,0260154611611,,,https://www.instagram.com/aoni_kenk_sr/,https://www.facebook.com/cabanasaonikenksr/?locale=es_LA,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/aoni-ken-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/aoni-ken-cabanas.jpg,-34.6845272,-68.3700453,Cabañas Aoni Kenk- Rama Caída en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-aoni-kenk-rama-caida/
Cabañas Altos Del Valle – Rama Caída,Cabañas,Cubillos 8000 – Rama Caída,,,,http://www.altosdelvallesr.com.ar/,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/altos-del-valle.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/altos-del-valle.jpg,-34.7012098,-68.3655222,Cabañas Altos Del Valle – Rama Caída en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-altos-del-valle-rama-caida/
Cabañas Altos De La Bodega – Rama Caída,Cabañas,La Bodega 250 – Rama Caída,0260154693148341156577265,0260154693148341156577265,,http://www.altosdelabodega.com.ar/,https://www.instagram.com/altosdelabodega/,https://www.facebook.com/altosdelabodega.com.ar/,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/ALTOS-DE-LA-BODEGA-1-scaled.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/ALTOS-DE-LA-BODEGA-1-scaled.jpg,-34.7333183,-68.3879837,Cabañas Altos De La Bodega – Rama Caída en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-altos-de-la-bodega-rama-caida/
Atuel Cabañas – Valle Grande,Cabañas,"Ruta Prov. 173, km 18 – Valle Grande",,,,http://www.atuelcabana.com.ar/,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/atuel-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/atuel-cabanas.jpg,-34.878395637998,-68.556080996361,Atuel Cabañas – Valle Grande en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/atuel-cabanas-valle-grande/
Cabañas Aitué- Valle Grande,Cabañas,"Ruta Prov. 173 km 25,1 – Valle Grande",2604090644,2604090644,,http://www.complejoaitue.com.ar/,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/aitue-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/aitue-cabanas.jpg,-34.878395637998,-68.556080996361,Cabañas Aitué- Valle Grande en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-aitue-valle-grande/
Cabañas Aicanay - Sólo para Parejas – Las Paredes,Cabañas,San Isidro 2850 – Las Paredes,549260497848,549260497848,,http://www.cabanasaicanay.com.ar/,https://www.instagram.com/aicanay.cabanas/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/CABANAS-AICANAY-1.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/CABANAS-AICANAY-1.jpg,-34.6246222,-68.3858939,Cabañas Aicanay - Sólo para Parejas – Las Paredes en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-aicanay-las-paredes/
Cabañas Agata – Valle Grande,Cabañas,"Ruta Prov. 173, km 22,5 – Valle Grande",2604667079,2604667079,,http://www.agatacabanas.com.ar/,https://www.instagram.com/agatacabanas/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/agata-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/agata-cabanas.jpg,-34.878395637998,-68.556080996361,Cabañas Agata – Valle Grande en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-agata-valle-grande/
Cabañas Arco Iris – Las Paredes,Cabañas,El Chañaral 776 -Las Paredes,5492604591478,5492604591478,,http://cabanasarcoiris.com.ar/,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/arco-iris-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/arco-iris-cabanas.jpg,-34.5950624,-68.36527,Cabañas Arco Iris – Las Paredes en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-arco-iris-las-paredes/
Alegría Apart - Ciudad,Apart Hoteles,Dirección  Belgrano 409 esquina Buenos Aires – Ciudad,549532252,549532252,,http://www.alegriapart.com,https://www.instagram.com/alegria.apartsr/,https://www.facebook.com/alegriapart,https://sanrafaelturismo.gov.ar/wp-content/uploads/2026/01/WhatsApp-Image-2026-01-09-at-15.41.45.jpeg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2026/01/WhatsApp-Image-2026-01-09-at-15.41.45.jpeg,-34.611429998005,-68.333218958384,Alegría Apart - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2026/01/12/alegria-apart-ciudad/
COMPLEJO UTN Los Reyunos,Apart Hoteles,Ubicación  Ruta Provincial 150 – Los Reyunos,2604021708,2604021708,,https://www.reyunos.utn.edu.ar/habitaciones.html,https://www.instagram.com/utn_losreyunos/?hl=es,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2025/08/Captura-2.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2025/08/Captura-2.jpg,-34.576006303348,-68.706364676553,COMPLEJO UTN Los Reyunos en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2025/08/24/complejo-utn-los-reyunos/
Apart Hotel Ámbar,Apart Hoteles,Chile 259 – Planta Alta  – Ciudad,5492604636042,5492604636042,,,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2025/01/WhatsApp-Image-2025-01-03-at-12.30.23.jpeg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2025/01/WhatsApp-Image-2025-01-03-at-12.30.23.jpeg,-34.614078008856,-68.332666004232,Apart Hotel Ámbar en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2025/01/20/apart-hotel-ambar/
Apart La Aldea de San Rafael,Apart Hoteles,Hipólito Yrigoyen 4398 – Las Paredes,5492604536078,5492604536078,,http://www.laaldeadesanrafael.com.ar,https://www.instagram.com/laaldeadesanrafael/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/05/la-aldea.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/05/la-aldea.jpg,-34.5910753,-68.4038708,Apart La Aldea de San Rafael en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/05/03/apart-la-aldea-de-san-rafael/
Complejo Turístico Abraham- Ciudad,Apart Hoteles,Perú 240 – Ciudad,0260154322262,0260154322262,,,https://www.instagram.com/abraham_complejo_turistico/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/LOGO-ABRAHAM.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/LOGO-ABRAHAM.png,-34.6227672,-68.3366579,Complejo Turístico Abraham- Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/complejo-turistico-abraham-ciudad/
Apart Hotel Villa María Florales - Cuadro Benegas,Apart Hoteles,Ruta Nacional 144 km 665 – Cuadro Benegas,5492604597703,5492604597703,,http://www.mariaflorales.com.ar/,https://www.instagram.com/complejo_mariaflorales/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/villa-maria-florales.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/villa-maria-florales.jpg,-34.638735793026,-68.466797731011,Apart Hotel Villa María Florales - Cuadro Benegas en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/apart-hotel-villa-maria-florales/
Apart Hotel Vecchia Terra - Ciudad,Apart Hoteles,Castelli 23  – Ciudad,5492604221204,5492604221204,,http://www.vecchiaterra.com.ar/,https://www.instagram.com/vecchia_terra/?hl=es,https://www.facebook.com/vecchiaterraapart/,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/Captura.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/Captura.jpg,-34.612882,-68.3384678,Apart Hotel Vecchia Terra - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/apart-hotel-vecchia-terra/
Apart Hotel Talú - Ciudad,Apart Hoteles,Blas Parera esq. Roca – Ciudad,5492604619229,5492604619229,,,https://www.instagram.com/taluapart/?hl=es,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/talu.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/talu.jpg,-34.62481728039,-68.355167893858,Apart Hotel Talú - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/apart-hotel-talu/
Apart Hotel Tierra Mora - Ciudad,Apart Hoteles,Ameghino 350 – Ciudad,5491157002168,5491157002168,,https://www.tierramora.com.ar/es/,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/tierra-mora.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/tierra-mora.jpg,-34.6212713,-68.3636179,Apart Hotel Tierra Mora - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/apart-hotel-tierra-mora/
Apart Hotel Sesma – Cuadro Nacional – 2 Estrellas,Apart Hoteles,Calle Salas 500 – Cuadro Nacional,5492604323299,5492604323299,,http://www.complejosesma.com.ar,https://www.instagram.com/complejo_sesma/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/sesma.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/sesma.jpg,-34.610154364921,-68.329744875411,Apart Hotel Sesma – Cuadro Nacional – 2 Estrellas en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/apart-hotel-sesma-cuadro-nacional-2-estrellas/
Apart Hotel Los Reyunos – 1 Estrella – Los Reyunos,Apart Hoteles,Club de Náutica y Pesca – Los Reyunos,5492604682007,5492604682007,,http://www.losreyunos.net/,https://www.instagram.com/losreyunosapart/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/los-reyunos.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/los-reyunos.jpg,-34.575684,-68.7058604,Apart Hotel Los Reyunos – 1 Estrella – Los Reyunos en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/apart-hotel-los-reyunos-1-estrella-los-reyunos/
Apart Hotel San Martín & Spa – 2 Estrellas,Apart Hoteles,Avenida  San Martín 435  – Ciudad,5492604549057,5492604549057,,http://www.sanmartinhotelspa.com/,https://www.instagram.com/hotelsanmartin_spa/,https://www.facebook.com/SanMartinHotelSpa/,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/san-martin.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/san-martin.jpg,-34.6116377,-68.327731,Apart Hotel San Martín & Spa – 2 Estrellas en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/apart-hotel-san-martin-spa-2-estrellas/
Apart Hotel Patios del Mediterráneo – 1 Estrella,Apart Hoteles,Avenida San Martín 77  – Ciudad,,,,http://www.patiosdelmediterraneo.com/,https://www.instagram.com/patio.mediterraneo.apart.hotel/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/PATIOS-DEL-MEDITERRANEO.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/PATIOS-DEL-MEDITERRANEO.png,-34.6152582,-68.3298003,Apart Hotel Patios del Mediterráneo – 1 Estrella en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/apart-hotel-patios-del-mediterraneo-1-estrella/
Apart Hotel Los Carolinos Lodge – Villa 25 de Mayo,Apart Hoteles,https   wa.me 5492604535254,5492604535254,5492604535254,,http://www.loscarolinoslodge.com/,https://www.instagram.com/loscarolinoslodge/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/LOS-CAROLINOS-apart.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/LOS-CAROLINOS-apart.jpg,-34.5863966,-68.546029,Apart Hotel Los Carolinos Lodge – Villa 25 de Mayo en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/apart-hotel-los-carolinos-lodge-villa-25-de-mayo/
